Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2017-07-21,,31.81968116760254,58.38995361328125,61.224491119384766,24.868810653686523,,17.303611755371094,110.65001678466797,53.501617431640625,,21.0646915435791,,23.041345596313477,,32.05104330634648,58.536294597885124,61.46284237561487,25.00457493728737,,17.441148186567474,110.95798765573045,53.59305941631185,,21.28078398118857,,23.058263271177257,,31.642305685286168,57.73954785887983,60.00969337601213,24.66915738505196,,17.303611755371094,109.64690782562931,53.10067235918554,,20.77944959188078,,23.041345596313477,,31.912227199856833,57.926541529157156,61.155296341285926,24.709088952719007,,17.36378466132003,109.76129508823495,53.346868981603905,,21.12519716232504,,23.041345596313477,,2717000,538000,904500,2669300,,790900,1455800,524384,,2922000,,1600,
2017-07-24,,31.9122314453125,58.32490539550781,61.608924865722656,24.13408660888672,,17.071521759033203,111.3539810180664,54.022151947021484,,20.883169174194336,,23.075183868408203,,32.12816633218257,58.495635491684695,61.89340598634706,24.7649916700927,,17.123096892814008,111.44197175627731,54.310548785246176,,21.047399858009406,,23.075183868408203,,31.757990979594368,57.9102778202475,61.08609834449179,24.062211310186452,,17.019944985708456,110.60604296011624,53.42424580035191,,20.75351406535261,,23.041348514395548,,31.82739904207292,58.389947204354705,61.209119109935735,24.717075312037043,,17.105904635039092,110.79962661213803,53.459416750156,,20.96960646297354,,23.04980735289871,,3581100,378400,806500,4873200,,556800,1291200,748412,,2239700,,1800,
2017-07-25,,32.3595085144043,58.414337158203125,61.96260070800781,24.094154357910156,,16.79645538330078,112.54185485839844,54.859222412109375,,20.935029983520508,,23.13439178466797,,32.45205451022178,58.79645003717288,62.27783701969082,24.741030463740046,,17.028544349171728,113.28978608406806,54.95066442199227,,21.228915763480227,,23.151309459963176,,31.966198328797248,58.10539786590316,61.23218397823212,23.87852848155572,,16.79645538330078,111.58273783871283,54.001054804270034,,20.744869275345312,,23.083640372140664,,32.043317050087836,58.75579735538651,61.9933558993393,24.40561294159984,,17.028544349171728,112.56825140433494,54.359799790532115,,20.935029983520508,,23.083640372140664,,3078700,665900,810500,6840900,,722500,2128000,977744,,3211400,,2100,
2017-07-26,,32.166725158691406,58.38185119628906,61.2860107421875,23.06394386291504,,16.942581176757812,112.47144317626953,54.162837982177734,,20.399124145507812,,23.13439178466797,,32.46749244361683,58.46315660852509,62.09331847080964,23.966377448697454,,16.968369562981046,112.78820839453142,55.07727033941139,,21.1251947860973,,23.13439178466797,,32.089606398107705,57.934702442651336,61.201435423343135,22.87227691661881,,16.787855778050144,111.74990860185883,54.10656074754131,,20.295399061714622,,23.13439178466797,,32.43664670451863,58.414372120637054,62.09331847080964,23.83859948449997,,16.787855778050144,112.67382785434394,54.91548643871827,,21.021469702304113,,23.13439178466797,,2376600,684800,623800,8457200,,1529400,1959300,863136,,3482100,,0,
2017-07-27,,32.2207145690918,58.747684478759766,60.92463684082031,23.008039474487305,,17.13169288635254,113.01700592041016,53.902557373046875,,20.64114761352539,,23.041345596313477,,32.26698759874831,60.13792089868369,61.508973733757806,23.319499571771146,,17.166075762086788,113.0961955533817,54.71148286770851,,20.917747301094323,,23.134391194705994,,31.81969047108003,57.35744805883585,60.44794604859351,22.712553525576187,,17.080117752979202,112.03149241499673,53.30465753465606,,20.174388835020633,,23.015969084017804,,32.15902013810911,59.406215887479064,61.508973733757806,23.103873702090034,,17.123096757532995,112.7530270506486,54.34570877613166,,20.43369908433946,,23.134391194705994,,2978100,956100,636400,4933600,,348000,1472900,562203,,3861400,,15200,
2017-07-28,,32.2207145690918,58.487525939941406,61.393653869628906,23.15179443359375,,17.140289306640625,113.4305648803711,53.91664123535156,,20.891817092895508,,23.125934600830078,,32.32868202973099,59.00784814779923,61.470538926923815,23.343461401820946,,17.19186444089099,113.52735668096764,54.366828173151205,,20.995542189144764,,23.125934600830078,,31.94308227493806,57.89403012640327,60.64017209580336,22.952141151286213,,17.123097048709184,112.68262701880481,53.473489725333906,,20.64114907200825,,23.09209924781999,,32.197579525209875,58.87776449446978,60.963092856014306,22.952141151286213,,17.15747992502811,113.0170011347788,54.03621875679996,,20.64114907200825,,23.100558086072514,,3125500,461500,462300,2708000,,167400,1261200,679002,,3015100,,4100,
2017-07-31,,32.52918243408203,58.650123596191406,60.27110290527344,23.43929100036621,,17.13169288635254,112.87620544433594,53.726722717285156,,20.86587905883789,,23.125934600830078,,32.91478203340316,58.98345830177856,61.58585646555711,23.614985305598736,,17.148885143991627,113.98490048772334,54.28945801075997,,21.064685295446793,,23.1343934390826,,32.23612591486835,58.422483408341606,60.03275751810847,23.143803530912997,,17.062925495340114,112.76181147800641,53.49459688381165,,20.736223964460937,,23.09209924781999,,32.33638263442146,58.82898551599623,61.58585646555711,23.191721405894615,,17.088712242254818,113.4393540511152,54.162845044813,,20.909098522732858,,23.09209924781999,,9333600,485000,1097700,6794500,,593200,1273300,806985,,3377600,,1800,
2017-08-01,,33.3929328918457,58.463130950927734,60.01737976074219,23.33547019958496,,16.891006469726562,113.5273666381836,54.40903854370117,,19.78542137145996,,23.151308059692383,,33.693700182281226,58.9915786821506,61.00152241040961,23.575055002107604,,17.08011802771051,113.91453387452731,54.47938045925848,,20.59792932915515,,23.176682957742116,,32.621733504311656,58.15418540657414,59.16394227355653,22.56880248727252,,16.848027464481458,112.78822308401665,53.2906156993075,,18.990201202975257,,23.109013874012465,,33.14614932318619,58.86150124457754,60.53252187832524,23.543109752477914,,17.071521898752696,113.07859851127444,53.92368675161075,,20.59792932915515,,23.176682957742116,,6339200,545500,1387900,6144200,,881700,1592200,1236247,,10771900,,2000,
2017-08-02,,32.76826477050781,58.66640090942383,59.57144546508789,22.936166763305664,,17.097309112548828,113.49214935302734,58.98122787475586,,19.232227325439453,,23.218978881835938,,33.408358761673256,59.00786127126008,62.66226890877113,23.383391178088655,,17.10590524174117,113.87052217323067,59.18521819906027,,19.76813730665743,,23.2443537817855,,32.68343236329367,57.89404300214882,58.833332595657566,22.752486123252048,,16.942582066174705,112.89380982073465,56.72326963645927,,19.059352712490558,,23.176684692989436,,33.23869394724496,58.438754465468286,61.9395365681785,23.311515880114015,,16.968370453751724,113.5537502365692,57.40558252725077,,19.70763003806717,,23.210520044066637,,4236300,436300,1582100,5361500,,926300,1513000,5762579,,5717700,,1700,
2017-08-03,,32.86851501464844,58.69889450073242,58.40277099609375,24.525407791137695,,16.959775924682617,113.95852661132812,58.62247848510742,,19.292728424072266,,23.261274337768555,,33.315812043515386,58.85336726713686,59.848229795304015,24.58131198815834,,17.019947195162047,114.09052277408195,59.832349354360346,,19.57797031453259,,23.295109693035588,,32.59859642267149,58.17044678925665,58.087540549851596,22.177486352680877,,16.916796914209925,113.36898134529643,58.369252576524985,,19.06799213936806,,23.227438982501518,,32.829955636064874,58.60133797688047,59.2023883741525,22.67262562613764,,17.00275657469946,113.45697878713231,58.97418801115145,,19.145785532098518,,23.227438982501518,,3389200,510900,1135800,9932000,,422700,1657600,2878926,,3598000,,1200,
2017-08-04,,32.84538650512695,58.43875503540039,58.694942474365234,25.723329544067383,,16.89960479736328,114.16970825195312,59.33293151855469,,19.517467498779297,,23.354318618774414,,32.92250527762432,58.96720914495682,58.825653517495226,25.851107529754014,,17.002756718733377,114.34568970268215,59.42437352754819,,19.55204307767054,,23.405070035420504,,32.598602902864265,58.373719396367335,58.17212176565948,24.637216665731007,,16.882412537210904,113.59776518045277,58.43256372273416,,19.18900774258421,,23.328942103772146,,32.88394589137564,58.780221603298216,58.633437951310974,24.64520298024064,,16.994160588657188,114.0465198937904,59.143012071942316,,19.361880691077392,,23.371234682084147,,2595100,416500,767300,8358500,,646400,1214800,1265302,,3177700,,12200,
2017-08-07,,32.72970199584961,57.9753303527832,59.402313232421875,25.499719619750977,,16.93398666381836,114.35447692871094,59.5087890625,,18.990201950073242,,23.405067443847656,,33.05360727876911,58.55256261868889,59.602213241569494,25.8351357001316,,16.96836953919055,114.8296281028463,59.86049244528787,,19.552043580937248,,23.413526281245122,,32.66800757265541,57.9753303527832,58.41047998966389,24.96464871691926,,16.89100602017323,114.09049808684834,59.15004406304729,,18.9124085442199,,23.362774870218587,,32.8916561082555,58.471263435258386,58.83335080835755,25.8351357001316,,16.93398666381836,114.54804709112044,59.67057298984516,,19.543399685991947,,23.38814976905272,,3246200,382400,1482000,4184000,,261900,1535200,1389826,,4366500,,3100,
2017-08-08,,32.575462341308594,59.26801681518555,59.187015533447266,25.14832878112793,,16.873815536499023,116.1671371459961,59.34698486328125,,18.61851692199707,,23.34585952758789,,32.89165396201405,59.5932197872798,59.671396614222054,25.73131755846353,,17.028542590798654,116.34311860458841,59.719788217871205,,19.180356679774132,,23.362777204072838,,32.4674919594525,57.837127459609334,58.67187339439112,24.980620744975514,,16.84802878714514,114.1697133533355,58.98120455982011,,18.52343576423425,,23.34585952758789,,32.729699860175955,57.87778015714516,59.42536094154949,25.44381632707796,,17.028542590798654,114.1697133533355,59.2836722120478,,18.981550472756073,,23.362777204072838,,3065200,494700,1118700,5247800,,518200,3955100,1373800,,5481600,,1700,
2017-08-09,,32.76826477050781,58.91028594970703,59.14857482910156,25.45978546142578,,16.770666122436523,116.51026153564453,59.51581573486328,,18.376495361328125,,23.286645889282227,,32.80682415327088,59.24362066238254,59.171639758712686,25.491730717209858,,16.848029653564804,116.5894511480219,59.79014795047001,,18.635805546130275,,23.320479623977047,,32.490632507586,58.64199306429456,58.21056191855827,24.860825624577085,,16.770666122436523,115.4279497937424,59.16411236725595,,18.272770298214894,,23.278187052268972,,32.61402429756321,58.97532777697007,58.8179638174503,24.948673554749657,,16.822241263340654,115.53354937009844,59.37513810044761,,18.592587731547898,,23.320479623977047,,2316600,446700,902200,3585900,,386800,1394200,1457277,,4222500,,3800,
2017-08-10,,32.48291778564453,56.94280242919922,59.94050979614258,24.56534194946289,,16.409635543823242,112.43626403808594,58.418487548828125,,17.814661026000977,,23.109012603759766,,32.76826368076488,59.04035429402437,60.40951631217412,26.02680402874859,,16.779260909735605,116.37830494685993,59.58615202444695,,18.471582232030098,,23.252809600450842,,32.46749344467379,56.86150326756776,58.77952597236332,24.4854803256787,,16.37525102627603,112.40106640509984,58.35518107238551,,17.6244986263859,,23.109012603759766,,32.65258259443045,58.66637318833691,58.99481236384934,25.236177152076042,,16.762068650961996,116.37830494685993,59.26258421424882,,18.315995413673928,,23.252809600450842,,3733700,590000,1476600,6247600,,1721000,2991500,1343014,,7105700,,2000,
2017-08-11,,31.81968116760254,56.06302261352539,59.40999221801758,24.605663299560547,,16.50419044494629,111.48594665527344,58.19340133666992,,17.581275939941406,,23.00751304626465,,32.22070514836242,56.731021184258765,59.77135846724126,24.871801187160603,,16.512784934329453,113.07860092618073,58.98122082236648,,18.022104587244243,,23.05826446011458,,31.727138077240042,55.97341251859676,59.356172087236665,24.363718786501273,,16.392442408437784,111.30116411941641,58.038646660756704,,17.339251883974946,,22.939843956678626,,32.22070514836242,56.46219089947289,59.509948079435205,24.654051586878033,,16.392442408437784,112.56825203759261,58.38332077960492,,17.970242878342145,,23.032887946510435,,3784100,572800,676400,3853800,,564300,2305700,893460,,5511200,,8400,
2017-08-14,,32.351810455322266,57.089447021484375,59.371524810791016,24.371782302856445,,16.418230056762695,113.13142395019531,58.629512786865234,,17.55534553527832,,23.05826187133789,,32.55232097412958,57.22793305467754,60.24033676244693,24.83953982097097,,16.43542231384365,113.65936837544393,59.03749335415414,,17.840587427922873,,23.05826187133789,,31.91222710010965,56.5599346541045,59.31001444272204,24.355653900203812,,16.315078153820853,112.5242697353494,58.242632315649,,17.520771609718985,,23.05826187133789,,31.91222710010965,56.633248595741094,59.740575287301745,24.83953982097097,,16.358058796523235,112.72665447363137,58.50992907522291,,17.66771450281794,,23.05826187133789,,2967700,423700,803800,2369400,,578600,2146500,896342,,4772500,,300,
2017-08-15,,32.67820358276367,56.771724700927734,59.32542037963867,24.436298370361328,,16.280696868896484,111.90831756591797,59.48064422607422,,17.425689697265625,,23.083641052246094,,32.76368806325157,56.95908664193521,59.802111271483895,24.5330764689104,,16.349464264391067,112.70024755747473,59.66353443068159,,17.503483087323833,,23.083641052246094,,32.180842566658264,55.86748238694987,59.32542037963867,23.87176433323809,,16.22912009261752,110.98439812355801,58.39035699014948,,17.08858610611609,,22.999054286636223,,32.39066730117251,56.93464866833866,59.69447101423148,24.250808681230936,,16.306483617491928,111.5651490217871,58.650618346037774,,17.442977483646125,,23.075182214349272,,4097900,443300,469700,2819900,,510000,2158300,1061682,,7894400,,2900,
2017-08-16,,32.75590896606445,56.61696243286133,59.32542037963867,24.36372184753418,,16.14316177368164,111.42434692382812,59.60726547241211,,17.780078887939453,,23.202062606811523,,33.0823009302365,56.991692661418725,59.94819699173534,24.791156130876153,,16.289292691296723,112.61224514455047,59.90973322271919,,17.944309541046614,,23.2189802833713,,32.61602584870367,56.5192042890473,59.27159438505839,24.226621939282197,,16.08298886915684,111.29236419998044,59.44548154786874,,17.434331446124787,,23.202062606811523,,32.80253469551493,56.902082583377485,59.32542037963867,24.43630505674765,,16.280696562078894,112.46265353542036,59.60023004358147,,17.47754925810643,,23.2189802833713,,2589900,429700,586300,2348500,,750600,1919400,1249160,,5607000,,900,
2017-08-17,,32.38289260864258,55.26467514038086,58.08753204345703,23.51691436767578,,16.040010452270508,109.09256744384766,58.22856140136719,,17.37383270263672,,22.846799850463867,,32.89579946370759,56.55994426578398,59.44841533356749,24.436299421374407,,16.12597010806482,111.7851225414454,59.69165799415029,,18.108547336694482,,23.075183647790315,,32.320723967259305,55.23209530421875,57.99526648282415,23.43626620512213,,15.971243055543871,108.75819329330126,58.17931959886449,,17.356544911563713,,22.846799850463867,,32.69374470907495,56.42145820905679,59.37153029934947,24.339522856898636,,16.12597010806482,111.30116348842401,59.536909534890434,,17.754155862970354,,23.075183647790315,,2412400,474100,753900,4758700,,514400,4123300,1224371,,3848200,,2200,
2017-08-18,,32.07205581665039,54.262664794921875,57.979225158691406,23.412071228027344,,16.048608779907227,103.22348022460938,58.1230583190918,,17.1663761138916,,22.686086654663086,,32.37513510074357,54.64554301828965,58.24224273543244,23.686274038969394,,16.065801041329646,104.19139822508909,58.60138081926665,,17.36518067213486,,22.770673431148374,,32.064282880669985,52.42974189040533,57.68526989234471,23.024960381956674,,15.928266229038872,99.31663744723959,57.63770039056194,,16.93299598969975,,22.576124974583212,,32.37513510074357,53.830910616282296,57.956018940543856,23.45239453742179,,16.057204910618434,101.56923196487703,58.15119384479999,,17.33924899767341,,22.73683807521083,,2283200,1029300,990500,3399500,,714100,11364600,1020866,,4465600,,15100,
2017-08-21,,32.297428131103516,54.65369415283203,58.0875244140625,23.53304672241211,,15.971242904663086,102.5283432006836,58.70688247680664,,17.1663761138916,,22.686086654663086,,32.49171005521252,54.66999028412594,58.16488634325183,23.686278093162574,,16.014221912382187,104.17379710483277,58.78425980667559,,17.252811731455644,,22.686086654663086,,32.07206038765541,54.16491587161665,57.49961388505226,23.299167180833187,,15.936860026396616,102.09718399546958,58.08084697323517,,17.01078936443037,,22.652252912084116,,32.07983036023674,54.319698043143525,58.01790576005598,23.46046352249009,,15.971242904663086,103.36427178105018,58.144153447596565,,17.17502000537875,,22.6607117510685,,2617100,555100,509400,2154000,,426300,4809100,493945,,2589000,,400,
2017-08-22,,32.42176818847656,55.34613800048828,58.80696487426758,23.581436157226562,,15.971242904663086,103.37310028076172,59.41030502319336,,17.235530853271484,,22.753751754760742,,32.584964291960524,55.43574807911473,58.82243962564739,23.887898913641784,,15.997031293020974,103.40829120568368,59.57208893257352,,17.563990586681395,,22.753751754760742,,32.281884967059774,54.645553503128696,57.94056765742682,23.49272301117437,,15.919667767491356,102.41398310169376,58.84054053242133,,17.2268869591483,,22.703000343131325,,32.281884967059774,54.75145349825396,58.15716696163701,23.54917781026685,,15.945454516305196,102.92433878548174,58.96011806048572,,17.278748675233185,,22.703000343131325,,2857200,363300,1110400,2849100,,582600,3052600,658017,,3806500,,500,
2017-08-23,,32.460609436035156,54.751441955566406,58.38923263549805,23.331430435180664,,15.885283470153809,102.46676635742188,59.382171630859375,,17.434335708618164,,22.745290756225586,,32.58494969219391,55.427588328056146,59.100917647709245,23.702409921057146,,15.979839255901034,103.06511272255223,59.48064907591992,,17.55534693067568,,22.745290756225586,,32.243014728883715,54.74329389145818,58.22677727877235,23.315300491037476,,15.868091211009938,102.02680599227492,59.23445855712483,,17.20095551008931,,22.736831919531312,,32.35181208245944,54.98768609349,58.75280661429531,23.4443369677107,,15.979839255901034,102.99472416620814,59.23445855712483,,17.20095551008931,,22.745290756225586,,1865800,348900,815000,1873200,,795100,2778200,673698,,2900000,,1200,
2017-08-24,,31.92439842224121,54.10788345336914,58.3814811706543,23.412071228027344,,16.040010452270508,101.57805633544922,59.16411590576172,,17.45162010192871,,22.6437931060791,,32.54609981569401,54.98768795224151,58.43563097586472,23.524977724920312,,16.040010452270508,102.63395857932505,59.71278036978987,,17.650424684818894,,22.73683710421669,,31.908855516841633,54.0752974109866,57.95601419979657,23.105608538981215,,15.842304391624436,101.40206815262809,58.86164814518177,,17.287389440619723,,22.6437931060791,,32.445072412849775,54.88992982509389,58.38148117065429,23.33948804052882,,15.945454666942359,102.63395857932505,59.58616120967474,,17.46026399448749,,22.73683710421669,,2746100,394500,692600,3038000,,790500,2738700,918019,,2380200,,2100,
2017-08-25,,32.445064544677734,54.4989128112793,58.42790603637695,23.37174415588379,,16.031414031982422,101.93000030517578,59.2977409362793,,17.60720443725586,,22.736833572387695,,32.56163482465237,54.80847090859175,58.79148590668077,23.54110542333915,,16.11737368621772,102.2995720636907,59.790127961399264,,17.754147293138885,,22.745292409696884,,32.1419853741501,54.25452058724411,58.319606402910374,23.250772700978818,,16.022817902604487,101.24366330305901,59.27664084509916,,17.468903824083274,,22.660707263321488,,32.157528275780415,54.34413065504685,58.58262401410591,23.54110542333915,,16.031414031982422,102.14118608525902,59.74089235274228,,17.58127276316343,,22.660707263321488,,2216600,319200,434200,2082800,,479400,1861100,679002,,2300800,,800,
2017-08-28,,32.460609436035156,54.262664794921875,57.69303894042969,23.412071228027344,,16.14316177368164,102.0356216430664,59.46657180786133,,17.347896575927734,,22.694541931152344,,32.693747045769626,54.66998099592555,58.915284916924584,23.758855688232263,,16.168948521791123,102.53717626239147,59.65649122859269,,17.67635792762896,,22.770669856703,,32.35181208245944,53.96939663298707,57.62341434587499,23.218516574109834,,16.065798250265185,101.28769025821512,59.14300401230911,,17.175023655407053,,22.686083093495792,,32.44506653345211,54.66998099592555,58.714154412743056,23.468524476473828,,16.074394379483014,102.45798660772806,59.33292343304047,,17.633138461008233,,22.770669856703,,2466800,282700,835500,4411800,,585300,1471500,624926,,3441700,,5600,
2017-08-29,,32.43730545043945,54.22194290161133,57.39907455444336,23.250776290893555,,15.885283470153809,101.97398376464844,59.38920974731445,,17.235530853271484,,22.66916847229004,,32.57718568299514,54.54779717883948,58.033403739802594,23.266906230900812,,16.07439504164826,102.0179824738985,59.438451565929135,,17.24417474739467,,22.66916847229004,,32.297422253377405,53.70872661020552,56.95040701008405,22.960443523705905,,15.868091211009938,100.77729137626027,58.77020952002659,,17.036724585746672,,22.576124472249226,,32.47616123528861,53.85536072420052,57.600205047915175,23.145934757317875,,16.04860665293245,101.19085507547301,59.07267729805158,,17.218243065025113,,22.576124472249226,,2379300,261800,1078600,2052700,,513500,2578300,729503,,2898500,,2600,
2017-08-30,,32.53055191040039,55.31356430053711,57.28303527832031,23.339494705200195,,15.893877983093262,101.62203979492188,59.42436981201172,,17.131807327270508,,22.719921112060547,,32.670435072990706,55.37058834374279,58.0256640312802,23.508854498900906,,15.902474111790848,101.7540292426154,59.4806408620721,,17.20095683787753,,22.719921112060547,,32.34404003877809,54.03459114707724,57.22114807343482,23.033031928642586,,15.756343203019663,101.15568289789864,59.12190208944169,,17.002152200964133,,22.66916808016144,,32.37512584479941,54.14049116584363,57.685290306298654,23.226586637830295,,15.842302850451638,101.56044561443319,59.21334409271774,,17.20095683787753,,22.66916808016144,,2160300,659900,535900,2158500,,746100,1809800,682000,,2004800,,400,
2017-08-31,,32.11090087890625,55.761600494384766,57.73169708251953,23.37981414794922,,16.022815704345703,102.00919342041016,60.6483039855957,,17.27010154724121,,22.897550582885742,,32.41398006177961,55.84306872871434,58.03338979931137,23.64595202121583,,16.031411832544286,102.45795479729797,62.03402946892057,,17.399756637502303,,23.05826528138614,,31.94770485189836,54.96326400524573,56.47077639187385,23.218519352832512,,15.876684804057408,101.21726355333202,60.38804267692527,,17.045365288083485,,22.796047751570637,,32.41398006177961,55.68828654167255,57.39906076632749,23.476592255607912,,15.893877060454574,102.0267888782291,62.026994041613605,,17.23552762587675,,22.863716843566845,,4198500,628400,1524900,3119700,,639400,2067700,2901525,,3491900,,31500,
2017-09-01,,32.794776916503906,55.72900390625,58.94622039794922,24.178232192993164,,15.988433837890625,102.19397735595703,61.48537063598633,,17.38247299194336,,23.03289031982422,,32.86471850117713,56.12002396681205,58.969432529850955,24.25888037443015,,16.065797357005664,102.65153982473737,61.59791891982108,,17.512128100783194,,23.03289031982422,,32.110903973533034,55.70455971420705,57.47643741287904,23.2991702456259,,15.971241580410858,101.55163908109803,60.514661024509905,,17.287391809422207,,22.9905977394845,,32.14975975068354,55.965241826299014,58.18038529810144,23.379818427062883,,16.014220584566363,102.05319355166712,60.97187721236156,,17.3306096294841,,22.9905977394845,,3007000,250900,894300,3970000,,881500,1815500,1218029,,2554100,,1800,
2017-09-05,,32.59272003173828,55.1180419921875,58.5439567565918,23.4523983001709,,16.151758193969727,101.65723419189453,60.22624588012695,,16.820632934570312,,22.846799850463867,,32.86471638327511,56.00598849930291,59.07772357647469,24.508884865813798,,16.229120079236314,103.0827080977275,61.93554513946357,,17.486197974078884,,22.973679200081293,,32.413981096759805,54.71886756288216,58.35056366554886,23.347556755982968,,16.057202410413627,101.4548561967018,60.19107493522714,,16.786059005178004,,22.846799850463867,,32.86471638327511,55.671986166433534,58.83018065601529,24.194358695014103,,16.057202410413627,102.08839344158781,61.61900663536525,,17.382474537247653,,22.973679200081293,,3014400,426900,597700,4924000,,1145800,3225100,901761,,5227600,,3500,
2017-09-06,,32.95021057128906,54.376705169677734,58.48207092285156,25.16213035583496,,16.194738388061523,102.26437377929688,60.70460891723633,,17.195205688476562,,23.00751304626465,,33.00460926471779,55.35426142824071,58.745088601821855,25.283101825786574,,16.211930648066875,102.76592825557755,60.82419268508016,,17.273603416626862,,23.04980562224653,,32.46061936592404,54.32782922129492,58.29641520362417,23.557236752710754,,16.10018259757625,101.30525682902524,60.07857310393654,,16.759663492735633,,22.922926280942534,,32.63935835354793,55.35426142824071,58.64452041491164,23.59756160151842,,16.1173748575816,101.93880073869798,60.570960474637815,,16.8990368624558,,22.922926280942534,,3675100,553700,628600,5988900,,681400,3147900,1069523,,5979700,,7800,
2017-09-07,,33.09785079956055,54.35228729248047,58.512996673583984,25.549238204956055,,16.117372512817383,102.36117553710938,61.661231994628906,,17.012266159057617,,23.075183868408203,,33.15224947171378,54.71072762022562,58.822426712479306,25.646014760054864,,16.19473603204242,102.73954170255509,61.77377410279613,,17.334566214689197,,23.075183868408203,,32.701517193229094,53.90423688279904,57.93281756386292,24.928249413168853,,16.108776384065276,100.97970032155403,60.61314493912081,,16.97742201171345,,23.015971998886055,,33.004596356512906,54.4337493082898,58.57488386174047,25.162128908089596,,16.186139903290314,102.23798717750027,60.936712781669776,,17.230037095577483,,23.024430837389218,,3525300,410400,555300,3975400,,576400,2881400,991926,,4919700,,900,
2017-09-08,,32.926883697509766,55.232086181640625,57.87868118286133,25.839574813842773,,16.203332901000977,103.21470642089844,61.29545211791992,,16.890317916870117,,23.10055923461914,,33.14448136283583,55.264666012421586,58.60584105775006,26.025064520738663,,16.24631190718097,103.760252988145,61.7104619320304,,17.02969122138316,,23.134394589311505,,32.90357082656626,54.06716145390946,57.81679398034133,25.37988072450154,,16.13456550738659,101.9828160311033,61.07035554690888,,16.75094461235707,,23.08364317063147,,33.04345398123821,54.238233533696906,58.48980402849719,25.52504711711079,,16.13456550738659,102.21159730528616,61.42910049983393,,16.994848725985324,,23.08364317063147,,2387300,455700,690500,3834900,,606600,3000600,892999,,3871300,,2700,
2017-09-11,,33.2532844543457,56.17704391479492,58.59809494018555,26.05732536315918,,16.186141967773438,103.76905822753906,62.582698822021484,,17.430389404296875,,23.244354248046875,,33.408710537982415,56.26665396700511,59.02356201667791,26.42023828158661,,16.21193035731897,104.34980245353333,63.45493108389751,,17.613316229635988,,23.244354248046875,,33.03568675145191,55.33797362150987,57.97150333834007,25.77505599980565,,16.117374568529478,102.92433508128927,61.759708372406976,,16.960003290920785,,23.20206167171036,,33.11340127552326,55.68011770350257,58.12621541967133,26.049258854121533,,16.203334227470457,104.24421625604135,61.90039219291189,,16.98613640659525,,23.20206167171036,,2208200,439800,807400,3500300,,342500,2759600,1703096,,6104800,,900,
2017-09-12,,33.57966232299805,56.445884704589844,55.26401138305664,25.960546493530273,,16.091585159301758,103.17950439453125,63.09619140625,,17.648160934448242,,23.244354248046875,,33.6340609845281,57.00798309885866,56.56361318619098,27.06542445302782,,16.1689486834919,104.93054472873978,63.78553964196454,,17.90948545350272,,23.337399852017253,,33.14447303075761,56.04671653373718,54.10365284103986,25.74279842828433,,15.971242628136652,102.73074295245591,62.41387859900437,,17.465232441941488,,23.244354248046875,,33.41646633840788,56.40515059494767,56.38568894625069,26.21055598118841,,16.13456580582074,104.27940528267318,63.11026226318782,,17.500076597261163,,23.28664843774176,,3019500,852500,3223100,5621500,,1050700,3726300,1349471,,4859200,,4200,
2017-09-13,,33.641845703125,56.51106262207031,55.921539306640625,25.887964248657227,,16.203332901000977,103.27627563476562,63.05398178100586,,17.5349178314209,,23.23589515686035,,33.85167045590297,56.69842462938131,56.49398112572392,26.186363573602453,,16.21192903014577,103.79542552817627,63.30017845077512,,17.743979425398535,,23.23589515686035,,33.39316517342646,55.98969828367418,55.3723037110233,25.605697942867952,,16.12596937824179,102.70432594422476,62.68820758426136,,17.421677657688612,,23.202061418831565,,33.571904118865675,56.405156412139334,55.790033439074776,26.04926059902481,,16.13456550738659,103.09149312796214,63.06805263722018,,17.6917131961738,,23.218979094525135,,2242300,528600,1423400,2184900,,741100,2562100,983970,,3027100,,1900,
2017-09-14,,33.76617431640625,56.763587951660156,56.33928298950195,26.0976505279541,,16.211929321289062,104.15623474121094,63.17354965209961,,17.80495834350586,,23.261274337768555,,33.921600334961994,56.79617399466732,56.4707888896408,26.162167222467318,,16.332271852389425,104.47300678825593,63.307198001770864,,17.822378761694058,,23.261274337768555,,33.57189253433775,56.16076169390823,55.92155315798199,25.726669535969073,,16.177544804092374,103.08273021658772,62.77964002942854,,17.500078595489406,,23.21052291822654,,33.61851826475116,56.413295758273456,55.92155315798199,25.86377097284067,,16.220525450588234,103.27631388014449,62.95548856173594,,17.526211714963146,,23.244356660135036,,2917500,299300,949900,3406300,,618000,1802800,2436635,,3810800,,1500,
